Exported,variables,from,results,directory:,./../outputs/n2/results/read_tb/2BL/SN2GND/alln/300626_newtb/raw_ff/nch_lvtll_mac_nch_lvtll_mac.raw/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
writetr0_vth1,writetr1_vth1,readtr0_vth1,readtr1_vth1,storagetr0_vth1,storagetr1_vth1,vb,vneg,vholddelta,taccess,twrite,vss_dc,pb3_on,vdd,drt,res,writetr0_plotox,writetr1_plotox,readtr0_plotox,readtr1_plotox,storagetr0_plotox,storagetr1_plotox,writetr0_parl2,writetr1_parl2,readtr0_parl2,readtr1_parl2,storagetr0_parl2,storagetr1_parl2,temp,bl0_current_sampled,bl0_sampled,bl1_current_sampled,bl1_sampled,bl_current_margin,bl_voltage_margin,rwl_activation_instant,senseamp_activation_instant,sn0_duringread,sn0_margin_read,sn1_duringread,sn1_margin_read,storagetr0_vth,storagetr0_vth_rwl,storagetr1_vth,storagetr1_vth_rwl,writetr0_vth,writetr1_vth
-4.61037,1.66986,-0.561034,0.986025,-3.76498,2.64109,0.825,-0.1,0,5.00E-10,3.00E-10,0,1,0.825,5.00E-06,2600,0.180382,-0.353424,-0.00452924,0.0676711,0.043717,-4.91506,0.210314,-0.0789039,0.0657724,-0.274794,0.414327,-0.946025,125,2.45E-05,0.337521,2.91E-05,0.34449,0.839564,-0.00696902,5.00E-06,5.00E-06,0.388636,-0.0942276,0.498145,0.116965,0.294409,0.283426,0.38118,0.372742,0.350196,0.388714
-4.60897,0.500346,-0.59161,1.19371,-3.76177,1.81452,0.925,-0.1,0,3.00E-10,5.00E-10,0,1,0.825,5.00E-06,2600,0.180433,-0.331072,-0.00341612,0.0732053,0.0456518,-5.49523,0.210247,-0.0268199,0.0683225,-0.257428,0.415835,-0.807896,125,2.45E-05,0.49072,3.08E-05,0.498881,0.794559,-0.00816142,5.00E-06,5.00E-06,0.388677,-0.0942267,0.493618,0.123095,0.29445,0.283454,0.370523,0.362358,0.350196,0.368667
-4.60825,0.626411,-0.591518,1.19238,-3.76274,1.88956,0.925,-0.1,0,3.00E-10,4.00E-10,0,1,0.825,5.00E-06,2600,0.180095,-0.330789,-0.00341559,0.0718724,0.0456447,-5.45703,0.210214,-0.0301117,0.0680013,-0.254521,0.41546,-0.809938,125,2.45E-05,0.490717,3.06E-05,0.50009,0.798141,-0.00937215,5.00E-06,5.00E-06,0.388665,-0.0942274,0.49408,0.122584,0.294437,0.283441,0.371497,0.363317,0.350196,0.370827
-4.60872,0.886508,-0.593903,1.18794,-3.7618,2.05072,0.925,-0.1,0,3.00E-10,3.00E-10,0,1,0.825,5.00E-06,2600,0.180686,-0.335709,-0.00372548,0.0705252,0.046258,-5.36167,0.208006,-0.0402059,0.0683004,-0.249584,0.416012,-0.817521,125,2.45E-05,0.490716,3.03E-05,0.502859,0.806451,-0.0121435,5.00E-06,5.00E-06,0.388678,-0.094228,0.494992,0.121409,0.29445,0.283452,0.373582,0.365366,0.350196,0.375285
-4.60905,1.67737,-0.578821,1.04043,-3.76365,2.61416,0.825,-0.1,0,4.00E-10,3.00E-10,0,1,0.825,5.00E-06,2600,0.180269,-0.354485,-0.00406442,0.0638977,0.0432741,-4.9296,0.210155,-0.079477,0.0683779,-0.249043,0.416245,-0.878085,125,2.45E-05,0.4094,2.91E-05,0.423005,0.840065,-0.0136047,5.00E-06,5.00E-06,0.388727,-0.0943005,0.497675,0.116844,0.294426,0.283438,0.380831,0.372412,0.350196,0.388839
-4.60862,1.07693,-0.591629,1.1842,-3.76229,2.18149,0.825,-0.1,0,3.00E-10,5.00E-10,0,1,0.825,5.00E-06,2600,0.18025,-0.342449,-0.00372289,0.0684459,0.0431234,-5.2745,0.210033,-0.0502375,0.0685632,-0.245484,0.415412,-0.820912,125,2.45E-05,0.490606,3.01E-05,0.505045,0.813519,-0.014439,5.00E-06,5.00E-06,0.388734,-0.0942896,0.49577,0.120499,0.294444,0.28345,0.375271,0.367026,0.350196,0.378553
-4.61047,2.00207,-0.560754,0.952644,-3.76461,2.86308,0.725,-0.1,0,5.00E-10,5.00E-10,0,1,0.825,5.00E-06,2600,0.180552,-0.364481,-0.00452856,0.0625486,0.0435135,-4.66978,0.210086,-0.0906054,0.0681253,-0.257659,0.416627,-0.932052,125,2.45E-05,0.337312,2.84E-05,0.353748,0.861277,-0.0164354,5.00E-06,5.00E-06,0.388721,-0.0943073,0.497989,0.113986,0.294414,0.283434,0.384003,0.375451,0.350196,0.394393
-4.60842,1.27537,-0.592223,1.18003,-3.76243,2.31391,0.825,-0.1,0,3.00E-10,4.00E-10,0,1,0.825,5.00E-06,2600,0.180242,-0.346179,-0.00341249,0.066699,0.0434317,-5.17322,0.210334,-0.0610132,0.0685601,-0.240772,0.415394,-0.823787,125,2.45E-05,0.490604,2.98E-05,0.507524,0.821206,-0.0169206,5.00E-06,5.00E-06,0.388731,-0.0942884,0.496406,0.119431,0.294442,0.283448,0.376974,0.368694,0.350196,0.381953
-4.61028,2.01068,-0.578916,1.01882,-3.76211,2.8353,0.725,-0.1,0,4.00E-10,5.00E-10,0,1,0.825,5.00E-06,2600,0.180537,-0.36781,-0.00406508,0.0598404,0.0432812,-4.68224,0.210189,-0.0911854,0.068389,-0.235635,0.416312,-0.868453,125,2.45E-05,0.409413,2.84E-05,0.430688,0.861593,-0.0212746,5.00E-06,5.00E-06,0.388743,-0.094296,0.497458,0.113816,0.294447,0.283459,0.383642,0.375112,0.350196,0.394536
-4.60833,1.6786,-0.591981,1.16968,-3.76255,2.59025,0.825,-0.1,0,3.00E-10,3.00E-10,0,1,0.825,5.00E-06,2600,0.180262,-0.354926,-0.00372315,0.063372,0.0434367,-4.92225,0.210048,-0.0798097,0.068568,-0.231643,0.415752,-0.828378,125,2.45E-05,0.490604,2.91E-05,0.513393,0.839973,-0.0227887,5.00E-06,5.00E-06,0.388731,-0.0942897,0.49736,0.116848,0.294441,0.283446,0.380512,0.372142,0.350196,0.388859
